0.554,1.87324,0.0562,146
0.556,1.85697,0.05571,146
0.558,1.81622,0.05449,145
0.56,1.80609,0.05418,145
0.562,1.8232,0.0547,145
0.564,1.8226,0.05468,144
0.566,1.80528,0.05416,144
0.568,1.80226,0.05407,144
0.57,1.79696,0.05391,144
0.572,1.8136,0.05441,143
0.574,1.83183,0.05495,143
0.576,1.82064,0.05462,143
0.578,1.80716,0.05421,142
0.58,1.80826,0.05425,142
0.582,1.81933,0.05458,142
0.584,1.81321,0.0544,142
0.586,1.78751,0.05363,141
0.588,1.75029,0.05251,141
0.59,1.7323,0.05197,141
0.592,1.75558,0.05267,141
0.594,1.76498,0.05295,140
0.596,1.76,0.0528,140
0.598,1.75065,0.05252,140
0.6,1.73469,0.05204,140
0.602,1.72586,0.05178,140
0.604,1.73402,0.05202,140
0.606,1.73796,0.05214,140
0.608,1.72963,0.05189,140
0.61,1.71633,0.05149,140
0.612,1.70051,0.05102,140
0.614,1.6801,0.0504,140
0.616,1.6647,0.04994,140
0.618,1.66795,0.05004,140
0.62,1.67692,0.05031,140
0.622,1.66751,0.05003,140
0.624,1.6481,0.04944,140
0.626,1.64782,0.04943,140
0.628,1.65736,0.04972,140
0.63,1.65101,0.04953,140
0.632,1.63812,0.04914,140
0.634,1.63147,0.04894,140
0.636,1.62926,0.04888,140
0.638,1.6251,0.04875,140
0.64,1.61237,0.04837,140
0.642,1.6019,0.04806,140
0.644,1.5987,0.04796,140
0.646,1.59365,0.04781,140
0.648,1.58506,0.04755,140
0.65,1.5772,0.04732,140
0.652,1.56759,0.04703,140
0.654,1.52636,0.04579,140
0.656,1.47053,0.04412,140
0.658,1.47572,0.04427,140
0.66,1.5162,0.04549,140
0.662,1.53076,0.04592,140
0.664,1.52403,0.04572,140
0.666,1.51819,0.04555,140
0.668,1.52082,0.04562,140
0.67,1.52587,0.04578,140
0.672,1.52686,0.04581,140
0.674,1.5229,0.04569,140
0.676,1.51365,0.04541,140
0.678,1.50009,0.045,140
0.68,1.48734,0.04462,140
0.682,1.48136,0.04444,140
0.684,1.48033,0.04441,140
0.686,1.48098,0.04443,140
0.688,1.47736,0.04432,140
0.69,1.46609,0.04398,140
0.692,1.45439,0.04363,140
0.694,1.4505,0.04351,140
0.696,1.45082,0.04352,140
0.698,1.44742,0.04342,140
0.7,1.43997,0.0432,140
0.702,1.4343,0.04303,140
0.704,1.43349,0.043,140
0.706,1.42957,0.04289,140
0.708,1.41792,0.04254,140
0.71,1.40254,0.04208,140
0.712,1.38743,0.04162,140
0.714,1.37455,0.04124,140
0.716,1.36527,0.04096,140
0.718,1.35752,0.04073,140
0.72,1.35083,0.04052,140
0.722,1.34704,0.04041,140
0.724,1.34309,0.04029,140
0.726,1.33599,0.04008,140
0.728,1.32632,0.03979,140
0.73,1.31962,0.03959,140
0.732,1.31809,0.03954,140
0.734,1.31575,0.03947,140
0.736,1.30795,0.03924,140
0.738,1.29546,0.03886,140
0.74,1.28413,0.03852,140
0.742,1.28011,0.0384,140
0.744,1.28219,0.03847,140
0.746,1.28355,0.03851,140
0.748,1.2798,0.03839,140
0.75,1.27264,0.03818,140
0.752,1.26772,0.03803,140
0.754,1.26575,0.03797,140
0.756,1.26195,0.03786,140
0.758,1.2539,0.03762,140
0.76,1.24359,0.03731,140
0.762,1.23425,0.03703,140
0.764,1.22482,0.03674,140
0.766,1.21494,0.03645,140
0.768,1.20911,0.03627,140
0.77,1.20522,0.03616,140
0.772,1.19972,0.03599,140
0.774,1.19312,0.03579,140
0.776,1.18652,0.0356,140
0.778,1.18031,0.03541,140
0.78,1.17458,0.03524,140
0.782,1.16896,0.03507,140
0.784,1.16342,0.0349,140
0.786,1.16003,0.0348,140
0.788,1.15801,0.03474,140
0.79,1.1519,0.03456,140
0.792,1.14056,0.03422,140
0.794,1.13193,0.03396,140
0.796,1.13039,0.03391,140
0.798,1.12986,0.0339,140
0.8,1.12657,0.0338,140
0.802,1.12225,0.03367,140
0.804,1.11774,0.03353,140
0.806,1.11329,0.0334,140
0.808,1.1097,0.03329,140
0.81,1.10856,0.03326,140
0.812,1.10901,0.03327,140
0.814,1.1063,0.03319,140
0.816,1.0973,0.03292,140
0.818,1.08405,0.03252,140
0.82,1.07291,0.03219,139
0.822,1.06858,0.03206,139
0.824,1.0689,0.03207,139
0.826,1.06864,0.03206,139
0.828,1.06463,0.03194,139
0.83,1.05676,0.0317,139
0.832,1.04745,0.03142,139
0.834,1.04064,0.03122,139
0.836,1.03736,0.03112,139
0.838,1.03427,0.03103,139
0.84,1.02924,0.03088,139
0.842,1.02277,0.03068,139
0.844,1.0162,0.03049,138
0.846,1.00651,0.0302,138
0.848,0.98825,0.02965,138
0.85,0.96304,0.02889,138
0.852,0.93811,0.02814,138
0.854,0.92617,0.02779,138
0.856,0.93736,0.02812,138
0.858,0.95963,0.02879,138
0.86,0.97484,0.02925,138
0.862,0.97696,0.02931,138
0.864,0.96668,0.029,138
0.866,0.95558,0.02867,138
0.868,0.95847,0.02875,138
0.87,0.97054,0.02912,137
0.872,0.97559,0.02927,137
0.874,0.97004,0.0291,137
0.876,0.96169,0.02885,137
0.878,0.95452,0.02864,137
0.88,0.94722,0.02842,137
0.882,0.94051,0.02822,137
0.884,0.9351,0.02805,137
0.886,0.93065,0.02792,137
0.888,0.92796,0.02784,137
0.89,0.92559,0.02777,137
0.892,0.9211,0.02763,137
0.894,0.91563,0.02747,137
0.896,0.91025,0.02731,137
0.898,0.90304,0.02709,136
0.9,0.8946,0.02684,136
0.902,0.88982,0.02669,136
0.904,0.88928,0.02668,136
0.906,0.88722,0.02662,136
0.908,0.88174,0.02645,136
0.91,0.87714,0.02631,136
0.912,0.87585,0.02628,136
0.914,0.87521,0.02626,136
0.916,0.87197,0.02616,136
0.918,0.86505,0.02595,136
0.92,0.85501,0.02565,136
0.922,0.84503,0.02535,136
0.924,0.83995,0.0252,136
0.926,0.84096,0.02523,135
0.928,0.84437,0.02533,135
0.93,0.84614,0.02538,135
0.932,0.84501,0.02535,135
0.934,0.84153,0.02525,135
0.936,0.83626,0.02509,135
0.938,0.82923,0.02488,135
0.94,0.82137,0.02464,135
0.942,0.81553,0.02447,135
0.944,0.81371,0.02441,135
0.946,0.81436,0.02443,135
0.948,0.81405,0.02442,135
0.95,0.81029,0.02431,135
0.952,0.80321,0.0241,135
0.954,0.79591,0.02388,135
0.956,0.79195,0.02376,135
0.958,0.79107,0.02373,135
0.96,0.78997,0.0237,134
0.962,0.7869,0.02361,134
0.964,0.78288,0.02349,134
0.966,0.77948,0.02338,134
0.968,0.77701,0.02331,134
0.97,0.77457,0.02324,134
0.972,0.7713,0.02314,134
0.974,0.76746,0.02302,134
0.976,0.76388,0.02292,134
0.978,0.76104,0.02283,134
0.98,0.75877,0.02276,134
0.982,0.75641,0.02269,134
0.984,0.75333,0.0226,134
0.986,0.74952,0.02249,134
0.988,0.74566,0.02237,134
0.99,0.7426,0.02228,134
0.992,0.74049,0.02221,134
0.994,0.73867,0.02216,133
0.996,0.73633,0.02209,133
0.998,0.73289,0.02199,133
1,0.72776,0.02183,133
1.002,0.72091,0.02163,133
1.004,0.71423,0.02143,133
1.006,0.71057,0.02132,133
1.008,0.71027,0.02131,133
1.01,0.71062,0.02132,133
1.012,0.7092,0.02128,133
1.014,0.70584,0.02118,133
1.016,0.70163,0.02105,133
1.018,0.69775,0.02093,133
1.02,0.695,0.02085,133
1.022,0.69346,0.0208,133
1.024,0.69238,0.02077,133
1.026,0.69067,0.02072,133
1.028,0.68774,0.02063,133
1.03,0.68376,0.02051,133
1.032,0.67936,0.02038,133
1.034,0.67531,0.02026,132
1.036,0.67203,0.02016,132
1.038,0.66946,0.02008,132
1.04,0.66714,0.02001,132
1.042,0.66464,0.01994,132
1.044,0.66193,0.01986,132
1.046,0.65944,0.01978,132
1.048,0.65748,0.01972,132
1.05,0.65579,0.01967,132
1.052,0.65382,0.01961,132
1.054,0.65121,0.01954,132
1.056,0.64788,0.01944,132
1.058,0.64418,0.01933,132
1.06,0.64085,0.01923,132
1.062,0.63807,0.01914,132
1.064,0.63508,0.01905,132
1.066,0.63126,0.01894,132
1.068,0.62718,0.01882,132
1.07,0.62403,0.01872,132
1.072,0.62219,0.01867,132
1.074,0.62098,0.01863,132
1.076,0.61941,0.01858,131
1.078,0.61686,0.01851,131
1.08,0.61348,0.0184,131
1.082,0.61008,0.0183,131
1.084,0.60725,0.01822,131
1.086,0.60476,0.01814,131
1.088,0.60184,0.01806,131
1.09,0.59771,0.01793,131
1.092,0.59242,0.01777,131
1.094,0.58731,0.01762,131
1.096,0.58417,0.01753,131
1.098,0.58339,0.0175,131
1.1,0.58388,0.01752,131
1.102,0.58467,0.01754,152
1.104,0.58461,0.01754,152
1.106,0.58382,0.01751,153
1.108,0.58226,0.01747,153
1.11,0.58002,0.0174,153
1.112,0.57752,0.01733,153
1.114,0.57515,0.01725,153
1.116,0.57278,0.01718,153
1.118,0.57017,0.01711,154
1.12,0.56742,0.01702,154
1.122,0.56455,0.01694,154
1.124,0.5613,0.01684,154
1.126,0.55797,0.01674,154
1.128,0.55525,0.01666,154
1.13,0.55328,0.0166,155
1.132,0.55162,0.01655,155
1.134,0.54974,0.01649,155
1.136,0.54721,0.01642,155
1.138,0.54417,0.01633,155
1.14,0.54156,0.01625,155
1.142,0.5402,0.01621,156
1.144,0.53997,0.0162,156
1.146,0.53996,0.0162,156
1.148,0.53928,0.01618,156
1.15,0.53781,0.01613,156
1.152,0.53595,0.01608,156
1.154,0.53378,0.01601,156
1.156,0.53084,0.01593,157
1.158,0.52699,0.01581,157
1.16,0.52312,0.01569,157
1.162,0.52033,0.01561,157
1.164,0.51873,0.01556,157
1.166,0.51768,0.01553,157
1.168,0.51683,0.0155,158
1.17,0.51598,0.01548,158
1.172,0.51462,0.01544,158
1.174,0.51245,0.01537,158
1.176,0.50999,0.0153,158
1.178,0.50786,0.01524,158
1.18,0.50587,0.01518,158
1.182,0.50371,0.01511,159
1.184,0.50169,0.01505,159
1.186,0.49996,0.015,159
1.188,0.49857,0.01496,159
1.19,0.49772,0.01493,159
1.192,0.49685,0.01491,159
1.194,0.49458,0.01484,160
1.196,0.49071,0.01472,160
1.198,0.48692,0.01461,160
1.2,0.48468,0.01454,160
1.202,0.4836,0.01451,160
1.204,0.48239,0.01447,160
1.206,0.48046,0.01441,160
1.208,0.47834,0.01435,161
1.21,0.47725,0.01432,161
1.212,0.47762,0.01433,161
1.214,0.47839,0.01435,161
1.216,0.47835,0.01435,161
1.218,0.47723,0.01432,161
1.22,0.47543,0.01426,162
1.222,0.4733,0.0142,162
1.224,0.47101,0.01413,162
1.226,0.46873,0.01406,162
1.228,0.46673,0.014,162
1.23,0.46505,0.01395,162
1.232,0.46349,0.0139,162
1.234,0.46191,0.01386,163
1.236,0.46023,0.01381,163
1.238,0.45833,0.01375,163
1.24,0.45627,0.01369,163
1.242,0.4544,0.01363,163
1.244,0.453,0.01359,163
1.246,0.452,0.01356,163
1.248,0.45095,0.01353,164
1.25,0.44954,0.01349,164
1.252,0.44789,0.01344,164
1.254,0.44636,0.01339,164
1.256,0.44513,0.01335,164
1.258,0.4441,0.01332,164
1.26,0.44305,0.01329,164
1.262,0.4418,0.01325,165
1.264,0.44032,0.01321,165
1.266,0.43885,0.01317,165
1.268,0.43767,0.01313,165
1.27,0.4368,0.0131,165
1.272,0.43586,0.01308,165
1.274,0.43423,0.01303,166
1.276,0.43111,0.01293,166
1.278,0.42585,0.01278,166
1.28,0.41947,0.01258,166
1.282,0.41508,0.01245,166
1.284,0.4149,0.01245,166
1.286,0.41763,0.01253,166
1.288,0.42022,0.01261,167
1.29,0.42127,0.01264,167
1.292,0.4212,0.01264,167
1.294,0.42065,0.01262,167
1.296,0.41977,0.01259,167
1.298,0.41851,0.01256,167
1.3,0.41689,0.01251,167
1.302,0.41515,0.01245,168
1.304,0.41356,0.01241,168
1.306,0.41206,0.01236,168
1.308,0.41016,0.0123,168
1.31,0.40757,0.01223,168
1.312,0.40471,0.01214,168
1.314,0.40249,0.01207,168
1.316,0.40147,0.01204,169
1.318,0.40131,0.01204,169
1.32,0.4012,0.01204,169
1.322,0.40053,0.01202,169
1.324,0.39915,0.01197,169
1.326,0.3972,0.01192,169
1.328,0.39517,0.01186,169
1.33,0.39364,0.01181,169
1.332,0.39281,0.01178,170
1.334,0.39225,0.01177,170
1.336,0.39137,0.01174,170
1.338,0.39011,0.0117,170
1.34,0.38887,0.01167,170
1.342,0.38793,0.01164,170
1.344,0.38708,0.01161,170
1.346,0.38603,0.01158,171
1.348,0.3847,0.01154,171
1.35,0.3832,0.0115,171
1.352,0.38159,0.01145,171
1.354,0.37984,0.0114,171
1.356,0.37811,0.01134,171
1.358,0.37668,0.0113,171
1.36,0.37555,0.01127,172
1.362,0.3745,0.01124,172
1.364,0.37331,0.0112,172
1.366,0.37194,0.01116,172
1.368,0.37052,0.01112,172
1.37,0.36928,0.01108,172
1.372,0.36827,0.01105,172
1.374,0.36732,0.01102,173
1.376,0.3664,0.01099,173
1.378,0.36557,0.01097,173
1.38,0.36477,0.01094,173
1.382,0.36387,0.01092,173
1.384,0.36292,0.01089,173
1.386,0.362,0.01086,173
1.388,0.36106,0.01083,173
1.39,0.36006,0.0108,174
1.392,0.35896,0.01077,174
1.394,0.35776,0.01073,174
1.396,0.35642,0.01069,174
1.398,0.35489,0.01065,174
1.4,0.35331,0.0106,174
1.402,0.35198,0.01056,174
1.404,0.351,0.01053,175
1.406,0.35013,0.0105,175
1.408,0.349,0.01047,175
1.41,0.34755,0.01043,175
1.412,0.34616,0.01038,175
1.414,0.34516,0.01035,175
1.416,0.34437,0.01033,175
1.418,0.34325,0.0103,175
1.42,0.34155,0.01025,176
1.422,0.33952,0.01019,176
1.424,0.33762,0.01013,176
1.426,0.33618,0.01009,176
1.428,0.33541,0.01006,176
1.43,0.33529,0.01006,176
1.432,0.3355,0.01007,176
1.434,0.33543,0.01006,177
1.436,0.33451,0.01004,177
1.438,0.33265,0.00998,177
1.44,0.33043,0.00991,177
1.442,0.32873,0.00986,177
1.444,0.32793,0.00984,177
1.446,0.32759,0.00983,177
1.448,0.32699,0.00981,177
1.45,0.32582,0.00977,178
1.452,0.32442,0.00973,178
1.454,0.3233,0.0097,178
1.456,0.32268,0.00968,178
1.458,0.32227,0.00967,178
1.46,0.32162,0.00965,178
1.462,0.32061,0.00962,178
1.464,0.31948,0.00958,178
1.466,0.31836,0.00955,179
1.468,0.31707,0.00951,179
1.47,0.3154,0.00946,179
1.472,0.31351,0.00941,179
1.474,0.31191,0.00936,179
1.476,0.31097,0.00933,179
1.478,0.31057,0.00932,179
1.48,0.31021,0.00931,179
1.482,0.30935,0.00928,180
1.484,0.30778,0.00923,180
1.486,0.30592,0.00918,180
1.488,0.3047,0.00914,180
1.49,0.30462,0.00914,180
1.492,0.3051,0.00915,180
1.494,0.30512,0.00915,180
1.496,0.30414,0.00912,180
1.498,0.30205,0.00906,181
1.5,0.29889,0.00897,181
1.502,0.29525,0.00886,181
1.504,0.29255,0.00878,181
1.506,0.29194,0.00876,181
1.508,0.293,0.00879,181
1.51,0.29426,0.00883,181
1.512,0.29466,0.00884,181
1.514,0.29422,0.00883,181
1.516,0.29335,0.0088,181
1.518,0.29232,0.00877,181
1.52,0.2912,0.00874,181
1.522,0.29014,0.0087,181
1.524,0.28921,0.00868,181
1.526,0.28827,0.00865,181
1.528,0.28714,0.00861,181
1.53,0.28589,0.00858,181
1.532,0.28472,0.00854,181
1.534,0.28366,0.00851,181
1.536,0.28255,0.00848,181
1.538,0.2814,0.00844,181
1.54,0.28045,0.00841,181
1.542,0.27982,0.00839,181
1.544,0.27926,0.00838,181
1.546,0.27839,0.00835,181
1.548,0.27717,0.00831,181
1.55,0.27583,0.00827,181
1.552,0.27458,0.00824,181
1.554,0.27355,0.00821,181
1.556,0.27284,0.00819,181
1.558,0.27243,0.00817,181
1.56,0.27209,0.00816,181
1.562,0.27151,0.00815,181
1.564,0.27059,0.00812,181
1.566,0.26945,0.00808,181
1.568,0.26823,0.00805,181
1.57,0.26679,0.008,181
1.572,0.26488,0.00795,181
1.574,0.26264,0.00788,181
1.576,0.26081,0.00782,181
1.578,0.25995,0.0078,181
1.58,0.25975,0.00779,181
1.582,0.2593,0.00778,180
1.584,0.25793,0.00774,180
1.586,0.25577,0.00767,180
1.588,0.25374,0.00761,180
1.59,0.25291,0.00759,180
1.592,0.25354,0.00761,180
1.594,0.2548,0.00764,180
1.596,0.25564,0.00767,180
1.598,0.2556,0.00767,180
1.6,0.25484,0.00765,180
1.602,0.25367,0.00761,180
1.604,0.25226,0.00757,180
1.606,0.25065,0.00752,180
1.608,0.2489,0.00747,180
1.61,0.24722,0.00742,180
1.612,0.24582,0.00737,180
1.614,0.24473,0.00734,180
1.616,0.2439,0.00732,180
1.618,0.2434,0.0073,180
1.62,0.24332,0.0073,180
1.622,0.24364,0.00731,180
1.624,0.24411,0.00732,180
1.626,0.24434,0.00733,180
1.628,0.24397,0.00732,180
1.63,0.24283,0.00728,180
1.632,0.24091,0.00723,180
1.634,0.23833,0.00715,180
1.636,0.23538,0.00706,180
1.638,0.23261,0.00698,180
1.64,0.2306,0.00692,180
1.642,0.22966,0.00689,180
1.644,0.22961,0.00689,180
1.646,0.22996,0.0069,180
1.648,0.23032,0.00691,180
1.65,0.23055,0.00692,180
1.652,0.23067,0.00692,180
1.654,0.23073,0.00692,180
1.656,0.2307,0.00692,180
1.658,0.23046,0.00691,180
1.66,0.22991,0.0069,180
1.662,0.22896,0.00687,180
1.664,0.22765,0.00683,180
1.666,0.22611,0.00678,180
1.668,0.22447,0.00673,180
1.67,0.22279,0.00668,180
1.672,0.22103,0.00663,180
1.674,0.21911,0.00657,180
1.676,0.21702,0.00651,180
1.678,0.21496,0.00645,180
1.68,0.21339,0.0064,180
1.682,0.21273,0.00638,180
1.684,0.21301,0.00639,180
1.686,0.21381,0.00641,180
1.688,0.21461,0.00644,180
1.69,0.21514,0.00645,180
1.692,0.2153,0.00646,180
1.694,0.21505,0.00645,180
1.696,0.21437,0.00643,180
1.698,0.21332,0.0064,180
1.7,0.21208,0.00636,180
1.702,0.2108,0.00632,180
1.704,0.20954,0.00629,180
1.706,0.20835,0.00625,180
1.708,0.2073,0.00622,180
1.71,0.20656,0.0062,180
1.712,0.20618,0.00619,180
1.714,0.20599,0.00618,180
1.716,0.20564,0.00617,180
1.718,0.20491,0.00615,180
1.72,0.20387,0.00612,180
1.722,0.20274,0.00608,180
1.724,0.20171,0.00605,180
1.726,0.20068,0.00602,180
1.728,0.19936,0.00598,180
1.73,0.19747,0.00592,180
1.732,0.19516,0.00585,180
1.734,0.19297,0.00579,180
1.736,0.19157,0.00575,180
1.738,0.19124,0.00574,180
1.74,0.1917,0.00575,180
1.742,0.19234,0.00577,180
1.744,0.19271,0.00578,180
1.746,0.1927,0.00578,180
1.748,0.19244,0.00577,180
1.75,0.19213,0.00576,180
1.752,0.19182,0.00575,180
1.754,0.19145,0.00574,180
1.756,0.1909,0.00573,180
1.758,0.19009,0.0057,180
1.76,0.18909,0.00567,180
1.762,0.18806,0.00564,180
1.764,0.18714,0.00561,180
1.766,0.18637,0.00559,180
1.768,0.18565,0.00557,180
1.77,0.18488,0.00555,180
1.772,0.18401,0.00552,180
1.774,0.18304,0.00549,180
1.776,0.18203,0.00546,180
1.778,0.18112,0.00543,180
1.78,0.18037,0.00541,180
1.782,0.17982,0.00539,180
1.784,0.17941,0.00538,180
1.786,0.17908,0.00537,180
1.788,0.17873,0.00536,180
1.79,0.17831,0.00535,180
1.792,0.17779,0.00533,180
1.794,0.17721,0.00532,180
1.796,0.17659,0.0053,180
1.798,0.17594,0.00528,180
1.8,0.17526,0.00526,180
1.802,0.1745,0.00523,232
1.804,0.17391,0.00522,232
1.806,0.17342,0.0052,232
1.808,0.17279,0.00518,232
1.81,0.17171,0.00515,233
1.812,0.16988,0.0051,233
1.814,0.1673,0.00502,233
1.816,0.1646,0.00494,233
1.818,0.16291,0.00489,233
1.82,0.16288,0.00489,233
1.822,0.16401,0.00492,233
1.824,0.16533,0.00496,233
1.826,0.16612,0.00498,233
1.828,0.16625,0.00499,233
1.83,0.16592,0.00498,233
1.832,0.16538,0.00496,233
1.834,0.16475,0.00494,233
1.836,0.16404,0.00492,233
1.838,0.16322,0.0049,233
1.84,0.16227,0.00487,233
1.842,0.16127,0.00484,233
1.844,0.16037,0.00481,233
1.846,0.15976,0.00479,233
1.848,0.15956,0.00479,233
1.85,0.15961,0.00479,233
1.852,0.15954,0.00479,233
1.854,0.15917,0.00477,233
1.856,0.15854,0.00476,233
1.858,0.15779,0.00473,233
1.86,0.15697,0.00471,233
1.862,0.15614,0.00468,233
1.864,0.15529,0.00466,233
1.866,0.15437,0.00463,233
1.868,0.15312,0.00459,233
1.87,0.15111,0.00453,233
1.872,0.14827,0.00445,233
1.874,0.14558,0.00437,234
1.876,0.14451,0.00434,234
1.878,0.14553,0.00437,234
1.88,0.14755,0.00443,234
1.882,0.14914,0.00447,234
1.884,0.14972,0.00449,234
1.886,0.14946,0.00448,234
1.888,0.14871,0.00446,234
1.89,0.14764,0.00443,234
1.892,0.14645,0.00439,234
1.894,0.14544,0.00436,234
1.896,0.14485,0.00435,234
1.898,0.14472,0.00434,234
1.9,0.14479,0.00434,234
1.902,0.14474,0.00434,234
1.904,0.14442,0.00433,234
1.906,0.1439,0.00432,234
1.908,0.1433,0.0043,234
1.91,0.1427,0.00428,234
1.912,0.14218,0.00427,234
1.914,0.14172,0.00425,234
1.916,0.14126,0.00424,234
1.918,0.14077,0.00422,234
1.92,0.14032,0.00421,234
1.922,0.13991,0.0042,234
1.924,0.1394,0.00418,234
1.926,0.13867,0.00416,234
1.928,0.13776,0.00413,234
1.93,0.13691,0.00411,234
1.932,0.13633,0.00409,234
1.934,0.13595,0.00408,234
1.936,0.13543,0.00406,234
1.938,0.13437,0.00403,234
1.94,0.1326,0.00398,234
1.942,0.13042,0.00391,235
1.944,0.12862,0.00386,235
1.946,0.12796,0.00384,235
1.948,0.12851,0.00386,235
1.95,0.12967,0.00389,235
1.952,0.13081,0.00392,235
1.954,0.1316,0.00395,235
1.956,0.13189,0.00396,235
1.958,0.13162,0.00395,235
1.96,0.13093,0.00393,235
1.962,0.13009,0.0039,235
1.964,0.12939,0.00388,235
1.966,0.1289,0.00387,235
1.968,0.12845,0.00385,235
1.97,0.12782,0.00383,235
1.972,0.127,0.00381,235
1.974,0.12616,0.00378,235
1.976,0.12541,0.00376,235
1.978,0.12479,0.00374,235
1.98,0.12431,0.00373,235
1.982,0.12392,0.00372,235
1.984,0.1236,0.00371,235
1.986,0.12333,0.0037,235
1.988,0.12306,0.00369,235
1.99,0.1227,0.00368,235
1.992,0.12219,0.00367,235
1.994,0.12164,0.00365,235
1.996,0.12119,0.00364,235
1.998,0.12085,0.00363,235
2,0.12054,0.00362,235
2.002,0.12019,0.00361,235
2.004,0.11984,0.0036,235
2.006,0.11956,0.00359,235
2.008,0.11932,0.00358,235
2.01,0.11905,0.00357,235
2.012,0.11869,0.00356,235
2.014,0.11823,0.00355,235
2.016,0.11765,0.00353,236
2.018,0.11698,0.00351,236
2.02,0.1163,0.00349,236
2.022,0.11572,0.00347,236
2.024,0.11526,0.00346,236
2.026,0.11482,0.00344,236
2.028,0.11433,0.00343,236
2.03,0.11383,0.00341,236
2.032,0.11335,0.0034,236
2.034,0.11291,0.00339,236
2.036,0.11252,0.00338,236
2.038,0.11225,0.00337,236
2.04,0.11213,0.00336,236
2.042,0.11209,0.00336,236
2.044,0.11199,0.00336,236
2.046,0.11174,0.00335,236
2.048,0.11134,0.00334,236
2.05,0.11086,0.00333,236
2.052,0.11037,0.00331,236
2.054,0.10991,0.0033,236
2.056,0.10943,0.00328,236
2.058,0.10887,0.00327,236
2.06,0.10827,0.00325,236
2.062,0.10772,0.00323,236
2.064,0.10733,0.00322,236
2.066,0.10708,0.00321,236
2.068,0.10688,0.00321,236
2.07,0.10668,0.0032,236
2.072,0.10648,0.00319,236
2.074,0.10626,0.00319,236
2.076,0.10595,0.00318,236
2.078,0.1055,0.00316,236
2.08,0.10498,0.00315,236
2.082,0.1045,0.00314,236
2.084,0.10412,0.00312,236
2.086,0.10379,0.00311,236
2.088,0.10339,0.0031,236
2.09,0.10287,0.00309,236
2.092,0.10232,0.00307,237
2.094,0.10188,0.00306,237
2.096,0.10162,0.00305,237
2.098,0.10149,0.00304,237
2.1,0.10139,0.00304,237
2.102,0.10124,0.00304,237
2.104,0.10103,0.00303,237
2.106,0.10072,0.00302,237
2.108,0.10034,0.00301,237
2.11,0.09993,0.003,237
2.112,0.09951,0.00299,237
2.114,0.09907,0.00297,237
2.116,0.09861,0.00296,237
2.118,0.09815,0.00294,237
2.12,0.0977,0.00293,237
2.122,0.0973,0.00292,237
2.124,0.09698,0.00291,237
2.126,0.09675,0.0029,237
2.128,0.09657,0.0029,237
2.13,0.09638,0.00289,237
2.132,0.09613,0.00288,237
2.134,0.09583,0.00288,237
2.136,0.09555,0.00287,237
2.138,0.09534,0.00286,237
2.14,0.09517,0.00286,237
2.142,0.09499,0.00285,237
